,StreamID,Brick,count,first_t,last_t,mean,std,nUnique,min,q1,median,q3,max
2684,bc04e891_3ac0_4a61_bee9_3309dd047b94,Average_Heating_Demand_Sensor,177983,2020-05-28T21:09:12.209Z,2024-01-18T04:41:26.812Z,12.694453734345416,27.333603797322322,5548.0,0.0,0.0,0.0,3.0,100.0
2685,7272326c_ac46_401b_ab29_fa59eee13120,Chilled_Water_Flow_Sensor,170142,2020-05-30T23:16:40.293Z,2024-01-18T04:41:26.828Z,1.8473686685239394,1.849998128673287,2.0,0.0,0.0,0.0,3.7,3.7
2686,a9b0457e_e24f_416e_a814_98c60b55e26e,Valve_Position_Sensor,171335,2020-05-29T00:06:19.243Z,2024-01-18T04:41:26.837Z,9.996260240464588,25.812837636433773,22763.0,0.0,0.0,0.0,0.0,100.0
2687,81b8e3e0_d4c4_47c2_a342_5c1ec74022ec,Cooling_Command,169906,2020-05-31T04:11:37.031Z,2024-01-18T04:41:26.820Z,0.502201217143597,0.4999951546196091,2.0,0.0,0.0,1.0,1.0,1.0
2688,2221032d_7f58_44ec_b672_25b64069bf5a,Run_Time_Sensor,170195,2020-05-30T20:41:31.071Z,2024-01-18T04:41:26.847Z,0.024383795058609242,0.9499932577114177,7.0,0.0,0.0,0.0,0.0,60.0
2689,c3c8bc23_baec_43d4_a7df_d68647ac0781,Run_Time_Sensor,169897,2020-05-30T23:46:20.388Z,2024-01-18T04:41:26.855Z,0.029959328298910515,1.0777622483639573,7.0,0.0,0.0,0.0,0.0,60.0
2690,935c51b5_b7cd_4642_8214_00a6fab5ba88,Max_Load_Setpoint,169982,2020-05-30T22:16:55.286Z,2024-01-18T04:41:26.863Z,92.7939428880705,25.858817685512232,2.0,0.0,100.0,100.0,100.0,100.0
2691,d8e1b874_e195_4af8_b7f1_d3825db7a839,Min_Limit,170100,2020-05-30T20:56:34.170Z,2024-01-18T04:41:26.872Z,18.563433274544387,5.164069185480191,2.0,0.0,20.0,20.0,20.0,20.0
2692,43ec8bb8_3ef6_48b3_943d_cdb5734432af,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,4a1120c0_eaa4_4949_a92c_6d2758b4c468,Operating_Mode_Status,169800,2020-05-31T00:06:21.737Z,2024-01-18T04:41:26.880Z,0.12011778563015311,0.3250992205549895,2.0,0.0,0.0,0.0,0.0,1.0
2694,c40ecea3_81b6_4e3a_bc67_63616fbde763,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,09ce6144_1d26_44ba_b35e_7e4b44d703f7,Max_Discharge_Air_Temperature_Setpoint_Limit,170000,2020-05-31T01:16:23.055Z,2024-01-18T04:41:26.888Z,17.706070588235296,5.016922501220503,3.0,0.0,18.0,18.0,20.0,20.0
2696,35ea5a90_3570_4c21_920f_45ba23b0a20d,Max_Discharge_Air_Temperature_Setpoint_Limit,170010,2020-05-30T23:46:20.742Z,2024-01-18T04:41:26.896Z,11.135768484206812,3.102238236600805,2.0,0.0,12.0,12.0,12.0,12.0
2697,b43d7dfe_f9ca_489e_a65f_3b308f27f231,Air_Humidity_Setpoint,169860,2020-05-30T23:11:26.320Z,2024-01-18T04:41:26.931Z,39.9006240433298,39.99987655504996,2.0,0.0,0.0,0.0,80.0,80.0
2698,ff630791_266f_494d_b869_39752b2e4b74,Air_Temperature_Setpoint,194149,2020-05-28T07:34:19.684Z,2024-01-18T04:41:26.939Z,5.187399656964495,6.0656694956793995,20400.0,-3.526,0.0,2.905,9.413,25.071
2699,410fda97_151d_4332_8080_6ab2448daa62,Air_Humidity_Setpoint,169824,2020-05-31T01:31:36.800Z,2024-01-18T04:41:26.948Z,44.8828787450537,44.99984758431567,2.0,0.0,0.0,0.0,90.0,90.0
2700,1adb784f_1c53_4c27_96e4_c8ec6c75d4bc,Air_Temperature_Setpoint,194084,2020-05-28T07:26:22.191Z,2024-01-18T04:41:26.956Z,3.5071017600626533,5.027926353857966,20428.0,-6.526,0.0,0.0,6.416,22.071
2701,d65ecfb9_202d_46d1_be31_1641b6d66184,Operating_Mode_Status,169894,2020-05-31T03:06:33.869Z,2024-01-18T04:41:26.904Z,0.06086147833354916,0.23907605231098342,2.0,0.0,0.0,0.0,0.0,1.0
2702,06a9fd99_e6c6_4812_85a0_80220003944a,Deadband_Setpoint,169885,2020-05-30T22:46:18.729Z,2024-01-18T04:41:26.912Z,4.640492097595432,1.2916243959183749,2.0,0.0,5.0,5.0,5.0,5.0
2703,4695c453_b92d_463f_ad99_2374aae18a0b,Humidity_Parameter,170054,2020-05-30T23:46:20.906Z,2024-01-18T04:41:26.921Z,81.38209039481576,22.782480247481473,3.0,0.0,85.0,85.0,90.0,90.0
2704,889496f0_d157_456b_ba53_59df6af3739b,Mode_Command,169812,2020-05-30T23:51:37.779Z,2024-01-18T04:41:26.965Z,0.9093526959225496,0.28710689706264564,2.0,0.0,1.0,1.0,1.0,1.0
2705,5880fad8_2316_4229_86cc_7cfecd5251a1,Dewpoint_Sensor,194272,2020-05-28T07:19:47.349Z,2024-01-18T04:41:26.973Z,5.749408746499753,6.4511730122013144,20441.0,-2.417,0.0,3.91,10.424,25.914
2706,7bd523d6_fb32_4f71_8b25_0b3b1bb1594c,Enable_Status,170708,2020-05-30T14:32:45.263Z,2024-01-18T04:41:26.982Z,0.29070693816341353,0.4540885533319099,2.0,0.0,0.0,0.0,1.0,1.0
2707,7300dbef_7d72_448b_83dc_b1b576498635,Fault_Status,169792,2020-05-31T02:06:29.918Z,2024-01-18T04:41:26.990Z,5.889558989822842e-06,0.0024268342141394303,2.0,0.0,0.0,0.0,0.0,1.0
2708,844e6146_a0e8_4cb0_8b24_ba5df70c6ce9,Max_Load_Setpoint,170005,2020-05-30T17:22:11.614Z,2024-01-18T04:41:26.998Z,58.46828034469574,41.734485061238246,3.0,0.0,20.0,20.0,100.0,100.0
2709,4555c064_a69d_4f98_9c36_bcbba6dd276c,Min_Limit,169947,2020-05-30T18:17:44.778Z,2024-01-18T04:41:27.007Z,1774.702466062949,6354.782841327467,3632.0,0.0,0.0,20.0,20.0,39600.0
2710,ab044441_74cf_490f_8c5b_c387f369d6d9,Mode_Status,169889,2020-05-30T20:56:35.171Z,2024-01-18T04:41:27.015Z,0.09096527732813778,0.28755972535936386,2.0,0.0,0.0,0.0,0.0,1.0
2711,92c4ce6d_0355_4656_b963_adee74134584,Heating_Command,169832,2020-05-30T19:07:04.471Z,2024-01-18T04:41:27.024Z,0.5764991285505676,0.4941132292612733,2.0,0.0,0.0,1.0,1.0,1.0
2712,94e5e8bb_df61_411b_bf5c_4a871ab4111b,Max_Discharge_Air_Temperature_Setpoint_Limit,170053,2020-05-30T20:41:32.265Z,2024-01-18T04:41:27.032Z,57.87166354019041,37.27815471020965,3.0,0.0,30.0,30.0,100.0,100.0
2713,d3350b51_882b_4b80_a8fa_30ad615af579,Min_Discharge_Air_Temperature_Setpoint_Limit,170058,2020-05-30T20:56:35.315Z,2024-01-18T04:41:27.040Z,18.560843947359135,5.168360562979757,2.0,0.0,20.0,20.0,20.0,20.0
2714,7fbfadb6_0a45_4708_88d3_75622b07cb24,On_Timer_Sensor,171771,2020-05-28T07:23:13.666Z,2024-01-18T04:41:27.048Z,1822.4263699926064,6522.057630234032,3673.0,0.0,0.0,30.0,30.0,39610.0
2715,abf7bf6f_3cf7_4773_92f6_3803228da6f5,On_Timer_Sensor,169944,2020-05-30T22:16:56.646Z,2024-01-18T04:41:27.056Z,0.02035964788400885,0.9241128615655647,7.0,0.0,0.0,0.0,0.0,60.0
2716,b30743c8_ee41_40b6_99de_f308f8a13f6a,Mode_Command,169904,2020-05-30T23:46:21.823Z,2024-01-18T04:41:27.065Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2717,0900b3ad_fa9e_4601_99fc_4f489ba79daa,Humidity_Parameter,177218,2020-05-28T21:12:37.184Z,2024-01-18T04:41:27.072Z,22.303088851019645,33.56951015870475,6928.0,0.0,0.0,0.0,55.01,110.15
2718,0f1b5006_04a4_4f96_9ba2_572d76e69cba,Cooling_Demand_Sensor,171111,2020-05-30T06:07:36.852Z,2024-01-18T04:41:27.081Z,30.608739356324246,44.908046711587254,251.0,0.0,0.0,0.0,100.0,100.0
2719,b4cea68d_cc09_40ea_9527_8310d8da8a77,Heating_Demand_Sensor,170644,2020-05-30T15:12:53.354Z,2024-01-18T04:41:27.089Z,39.964494503176205,47.400955017293796,251.0,0.0,0.0,0.0,100.0,100.0
2720,7f94e8eb_73a3_4619_a5f3_58b2fd4b840c,Min_Speed_Setpoint_Limit,170003,2020-05-30T20:56:35.648Z,2024-01-18T04:49:42.383Z,18.563084180867396,5.164648033639712,2.0,0.0,20.0,20.0,20.0,20.0
2721,abfffefb_8f7d_4a59_b6b9_06223c8f5d4a,Time_Setpoint,169926,2020-05-30T21:01:50.590Z,2024-01-18T04:49:42.391Z,55.682002754140036,15.505958033489692,2.0,0.0,60.0,60.0,60.0,60.0
2722,3517100b_0c14_4b29_b39b_6cca69d35f47,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,72cb1191_5295_4ff6_97f3_d56b93642f95,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2724,9152ae4c_b69a_49f7_88c5_ac0e84c38e9f,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,e6a7c33d_c9f7_4e00_ba79_e8f486835747,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,fc24b697_3d3d_4ae6_b13b_41c3afacdaa1,Deadband_Setpoint,170040,2020-05-30T23:46:22.323Z,2024-01-18T04:49:42.400Z,13.502743948482712,4.741776952032335,6094.0,-3.91,13.508,14.628,16.1,22.34
2727,0a147205_5b18_4222_91b8_81fbe804461b,Motor_Speed_Sensor,179248,2020-05-28T06:58:34.577Z,2024-01-18T04:49:42.409Z,26.49531476613407,38.77728636828549,42304.0,0.0,0.0,0.0,71.77215000000001,100.0
2728,3e85e482_2785_45aa_b195_6297a7253b40,Demand_Setpoint,170089,2020-05-30T22:46:20.331Z,2024-01-18T04:49:42.419Z,18.56251727037022,5.165587865346187,2.0,0.0,20.0,20.0,20.0,20.0
2729,d3af3396_4bec_4b15_9b93_3cd8a391cb4c,Supply_Air_Static_Pressure_Sensor,192531,2020-05-28T07:24:43.644Z,2024-01-18T04:49:42.436Z,69.14379005458859,111.95174316203943,2469.0,-12.15,-6.0,-0.45,236.3,413.4499
2730,058b2c6a_788f_43e0_b625_10248e499b01,Supply_Air_Static_Pressure_Setpoint,169871,2020-05-30T20:46:35.798Z,2024-01-18T04:49:42.428Z,229.20018720087594,64.16995368162424,3.0,0.0,240.0,240.0,255.0,255.0
2731,d03a3649_0996_4e0f_8057_65e334eb4a91,Damper_Position_Sensor,170527,2020-05-30T12:57:22.241Z,2024-01-18T04:49:42.448Z,4.618037026394647e-06,0.0019070088704617517,2.0,0.0,0.0,0.0,0.0,0.7875
2732,f8a5d27d_16ed_4599_af41_7958e92ad4ef,Mode_Status,169732,2020-05-30T19:12:32.680Z,2024-01-18T04:49:42.459Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2733,dabb76dd_2052_4292_be8c_0e504fea77cd,Supply_Air_Temperature_Sensor,177893,2020-05-28T13:19:48.033Z,2024-01-18T04:51:22.778Z,18.984920566857603,6.083618378796814,2380.0,0.0,17.6928,19.883,22.3832,35.8543
2734,03d7ad09_fa96_47f1_87da_6bb893f1b147,Supply_Air_Temperature_Setpoint,176519,2020-05-29T08:38:02.749Z,2024-01-18T04:51:22.786Z,18.755652380763546,6.028472600109543,9578.0,-3.91,20.0,20.0,20.0,30.0
2735,04ef6b95_8212_46b7_97f4_61c40d894ecc,Fan_Status,169780,2020-05-31T03:06:35.834Z,2024-01-18T04:51:22.795Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2736,0f45819b_4ddb_4b36_b684_e27f5b41b9b4,Fan_Status,105426,2020-06-09T04:58:19.230Z,2024-01-18T04:51:22.802Z,1.6919166050120464,0.4617012201853599,2.0,1.0,1.0,2.0,2.0,2.0
2737,ff18b375_8309_4085_acce_f1e8f9852f26,Mode_Status,169761,2020-05-31T00:06:23.947Z,2024-01-18T04:51:22.810Z,0.15822833277372306,0.3649549663744433,2.0,0.0,0.0,0.0,0.0,1.0
2738,d822204c_7b4a_4d21_a50d_d97c2e4ca6a1,Time_Setpoint,169879,2020-05-30T20:51:23.706Z,2024-01-18T04:51:22.817Z,103.34237898739691,35.20081282274979,3.0,0.0,120.0,120.0,120.0,120.0
2739,3f2dfbd8_2881_4f36_8697_471d1338c0fa,Cooling_Demand_Sensor,171425,2020-05-28T21:51:14.201Z,2024-01-18T04:51:22.826Z,7.219489417529532,19.766543429450593,4641.0,0.0,0.0,0.0,0.0,100.0
2740,0cb5c6ee_0309_471d_8125_6a5f6bc64aca,Heating_Demand_Sensor,177801,2020-05-28T21:12:37.342Z,2024-01-18T04:51:22.834Z,12.659659608776101,27.2956580632951,5536.0,0.0,0.0,0.0,2.96,100.0
2741,63144757_15df_4a46_9bf7_db3e883bff40,Automatic_Mode_Command,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,3129cfca_4311_4dc6_8d3f_e7e2df5359bd,Average_Zone_Air_Temperature_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,0619fe59_a61a_4139_890b_4269492287d3,Relative_Humidity_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,616e41f7_eff9_45ff_a0d1_edf31e6ca2e6,Average_Cooling_Demand_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2745,09190b96_fbd6_4f4c_8a66_d4d88e665644,Average_Heating_Demand_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2746,2a120943_6597_4825_8869_78a3ea68a1cd,Chilled_Water_Flow_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2747,95e8aee4_fb5d_4320_8aae_30d84a681069,Valve_Position_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,8959abcc_2407_48da_a16b_93d424b55ece,Cooling_Command,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,27f15355_54a4_4ccb_87b5_4d9d0798797f,Run_Time_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,0bab3432_910b_44b3_8c91_6642ae12c4ee,Run_Time_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2751,f9c814a3_2fe2_4337_949e_17cd998899c6,Max_Load_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2752,dad35b06_ade7_4354_be20_8ce251e950d5,Min_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,c959bdf6_ed08_4903_bfc5_6b50f43cf37a,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,378fdc07_f67c_4533_ad2b_a0c30654fc81,Operating_Mode_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,cd915650_2ddf_4cb2_a936_cd8558468845,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,e6ee3fd8_72ba_479f_8ed6_1e0433e66b40,Max_Discharge_Air_Temperature_Setpoint_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,ed2cf912_06e3_43f7_b026_572f0d00ed24,Max_Discharge_Air_Temperature_Setpoint_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,594ff943_f34d_469f_a252_63319180e1c8,Air_Humidity_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,f685471f_ce76_434d_89de_ad35a7c70535,Air_Temperature_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,9888de18_422c_40d3_9f2e_c8311c8dbbb9,Air_Humidity_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,e8c2157a_ca5c_48e9_83e6_914903c46d88,Air_Temperature_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,6e1a62c2_f40f_4382_9600_e1cdbb570e21,Operating_Mode_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,f0572309_4409_467b_a5bd_a3a5b5d34379,Deadband_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,8598240a_f06d_4ab5_91ca_cc492697d1a1,Humidity_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,9b2f88ae_2629_47e4_a254_8c83a01dbeef,Mode_Command,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,1ea572ae_8f6c_4a47_934c_dc6e4dccc9ef,Dewpoint_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,846f7fd7_9935_49f9_a064_b8f2e21748da,Enable_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,bd497244_40fc_4e2b_8261_cf9b75348974,Fault_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2769,d91b8dd9_66e7_43f4_90ff_b84563776839,Max_Load_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2770,47b546b7_488a_4d5b_8334_6d97081ef764,Min_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,1c94ad78_a8e3_4eed_a466_009e7fd9c15e,Mode_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,6605ba3d_154a_4266_95fa_69ee3af11e9c,Heating_Command,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,bd6255b2_bf18_4c26_941b_31042d7dd376,Max_Discharge_Air_Temperature_Setpoint_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2774,6b8afdda_fb3d_4a45_8171_e52d8ee84f72,Min_Discharge_Air_Temperature_Setpoint_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,6027f0a1_6dd7_4bab_9976_2a21c35872c4,On_Timer_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,c6182e24_139a_4cac_ae47_6672b40a203b,On_Timer_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777,922242c1_adc0_4a96_b8aa_544a8a8788a5,Mode_Command,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,323f443e_f293_4ee9_b027_b6d3d5495429,Humidity_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,d0aa1983_c5e1_4761_9e3c_4050d2da8b35,Cooling_Demand_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,1238a671_d70c_45fa_8935_755e38fce0eb,Heating_Demand_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,3e3a4734_6c22_4e9b_a6ee_c1e528d24276,Min_Speed_Setpoint_Limit,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,d4ce531b_aa4d_4dc7_9be4_4d6737efe225,Time_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,b13523af_b77b_445e_a856_ca9ea8ba03db,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,99dd31ef_a9c0_4f6d_a120_7140419ae641,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,d6d2fd0e_6b63_403c_9eb6_5c35edc5365c,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,66cb004d_d316_4028_80ea_653140546387,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,2ced7297_b9e3_4558_ab01_23787989e835,Deadband_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,1f5c5048_1293_4393_9dd9_d71bff2cd7d7,Motor_Speed_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,c27ae87b_6b2c_4881_8410_25e66586cbb4,Demand_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,f93d9e85_a5cd_4737_847c_0b9562800b1c,Supply_Air_Static_Pressure_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,cfbf0365_d232_44e1_b2f1_9a4ad32fb48e,Supply_Air_Static_Pressure_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2792,8d142cc0_61af_48c4_80cd_e24e24b2185a,Damper_Position_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,f310c738_0d1f_41d9_919a_d1edda192721,Mode_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,ff86f123_7b60_4138_a593_ffb8961db33d,Supply_Air_Temperature_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,b8b29ea0_f81a_4fb8_98b3_6767955515ce,Supply_Air_Temperature_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,b74444ca_c883_4c8c_9249_e90a97814c97,Fan_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2797,22b69683_436a_4d14_8963_91986628a39e,Fan_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,5ab0a3a7_d648_4d96_8cd7_4c0f976d42f3,Mode_Status,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,5ae4a5ff_2d13_4142_84e9_11987962efc4,Time_Setpoint,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,c0fa04e9_2787_43b1_a569_36f6840dd188,Cooling_Demand_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,7d83a6ce_e0ca_455d_9810_aea6966f6628,Heating_Demand_Sensor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,7ee7a9e4_0281_4101_82ae_c53fc340f128,Run_Time_Sensor,169944,2020-05-30T22:46:20.987Z,2024-01-18T04:51:22.843Z,8.806901096831897,11.705142119424579,31.0,0.0,0.0,0.0,20.0,300.0
2803,0b3834c8_882e_4c2c_ac0a_eff4df3539a0,Run_Time_Sensor,169823,2020-05-31T00:01:22.306Z,2024-01-18T04:51:22.851Z,21.745346625604306,25.587815066793468,31.0,0.0,0.0,0.0,50.0,300.0
2804,1e7515ae_9666_4f48_90e0_17e50c6fac3c,Operating_Mode_Status,169711,2020-05-31T00:41:41.914Z,2024-01-18T04:51:22.860Z,0.18364160248893707,0.3871916377250835,2.0,0.0,0.0,0.0,0.0,1.0
2805,7b46fd4c_8215_47b8_91c0_410ea89b9167,Proportional_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,55491e5a_5983_45ea_a3e4_5b4becbacaae,Integral_Gain_Parameter,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,ba1cff0b_7681_4b15_89f0_3ced8d57b3e6,Damper_Position_Sensor,172164,2020-05-28T22:45:00.529Z,2024-01-18T04:51:22.879Z,56.37209521851259,48.259535008691685,13162.0,0.0,0.0,100.0,100.0,100.0
2808,5a28cb46_f01c_4cb7_b8bf_1885f9f561e3,Damper_Position_Sensor,171509,2020-05-28T23:01:03.535Z,2024-01-18T04:51:22.871Z,104.62612564296917,87.68651545515239,8413.0,0.0,0.0,100.0,198.0,198.0
2809,642cb14e_38bb_44ee_903d_c6136027046f,Return_Air_Enthalpy_Sensor,191974,2020-05-28T07:54:35.396Z,2024-01-18T04:51:22.888Z,65.04539038255182,106.08750967055857,86654.0,0.0,0.0,36.997,50.519724999999994,712.5679
2810,57be2775_ae3c_42d3_9573_de178c4f2d05,Return_Air_Humidity_Sensor,189462,2020-05-28T08:37:26.112Z,2024-01-18T04:51:22.897Z,60.391009648372766,20.72623151688395,7181.0,-5.15,51.66,63.09,73.48,102.53
2811,655ddbc3_02aa_4c7a_b075_fe73ed90e603,Return_Air_Temperature_Sensor,185822,2020-05-28T09:22:05.936Z,2024-01-18T04:51:22.906Z,18.9418663290676,5.81690287432873,4301.0,-2.57,17.395,20.19,22.355,33.66
2812,6926c8c4_3661_4ab4_9ad0_6e6d3d60e3e9,Outside_Air_Dewpoint_Sensor,194153,2020-05-28T07:41:20.146Z,2024-01-18T04:51:22.914Z,50.67240247330713,53.97762655007349,78095.0,-3.4482,6.95,14.7343,120.0,120.0
2813,c4d904b5_de71_4e7f_9c63_7ddad386f7f5,Outside_Air_Enthalpy_Sensor,194081,2020-05-28T07:36:06.632Z,2024-01-18T04:51:22.923Z,246.4247902607674,274.66824874143646,89566.0,0.0,30.906,47.6983,600.0,600.0
2814,67b2fdb1_d579_420b_a267_80ddde8726af,Outside_Air_Humidity_Sensor,193523,2020-05-28T07:39:14.501Z,2024-01-18T04:51:22.931Z,68.56698433777895,22.851829526163893,7145.0,0.0,59.72,74.07,84.73,100.39
2815,c5e771e6_2a1c_46a6_9d07_a107d4701381,Outside_Air_Temperature_Sensor,189431,2020-05-28T08:11:19.535Z,2024-01-18T04:51:22.940Z,16.58394494565303,6.920564797713883,5540.0,0.0,13.23,17.37,21.465,37.73
2816,9953be4a_4f41_4bee_ab85_da02f3fd24e5,Mode_Status,170414,2020-05-30T15:57:11.181Z,2024-01-18T04:51:22.949Z,0.16362505427957796,0.369934988736647,2.0,0.0,0.0,0.0,0.0,1.0
2817,9439bfd5_548e_48b5_975d_4a9b89783f1a,Air_Humidity_Setpoint,169826,2020-05-30T21:21:20.984Z,2024-01-18T04:51:22.957Z,81.45395875778738,36.67547941071545,3.0,0.0,60.0,60.0,120.0,120.0
2818,b4e1a8a5_1866_4205_86d6_e9fdaf7f56bc,On_Timer_Sensor,170220,2020-05-30T22:56:37.166Z,2024-01-18T04:51:22.965Z,672.4668076606745,3540.644536675858,3059.0,0.0,0.0,0.0,0.0,52340.0
2819,2dc00239_9ab0_43c1_a0e0_c226ffc99c3d,Mode_Status,169751,2020-05-30T21:26:35.881Z,2024-01-18T04:51:22.974Z,0.4978056093925809,0.4999951846266742,2.0,0.0,0.0,0.0,1.0,1.0
2820,94c11114_3ba9_4725_a1e7_55ccb1218f41,On_Timer_Sensor,169822,2020-05-30T15:57:11.417Z,2024-01-18T04:51:22.981Z,21.073136846816077,26.149496938962436,65513.0,0.0,0.0,0.0,46.290075,300.0
2821,8d39add8_dc50_40d7_983a_59e0ea0495fb,On_Timer_Sensor,170125,2020-05-30T14:52:35.902Z,2024-01-18T04:51:22.989Z,16.63957431241734,37.17282356344679,4890.0,0.0,0.0,0.0,0.0,300.0
